"dataResourceUid","dataResourceName","basisOfRecord","observationDate","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","scientificName","vernacularName","recordID"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-29,"Tasmania",-42.663025,148.03733,25,"Lathamus discolor","Swift Parrot","866b1755-06e3-454f-a920-2baff9637248"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2008-11-30,"Tasmania",-42.763263,147.777211,5,"Lathamus discolor","Swift Parrot","6cc6ecbe-4eb5-4ea1-8f5a-f438dce38e54"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2010-11-30,"Tasmania",-42.517891,147.665134,50,"Lathamus discolor","Swift Parrot","599ca2dc-7102-4797-ac44-f2964712b83e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-12-05,"Tasmania",-43.261807,147.241642,1000,"Lathamus discolor","Swift Parrot","85ca74b0-896a-42c6-98ff-520ccc641faa"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2005-06-22,"Tasmania",-42.72879,147.872302,100,"Lathamus discolor","Swift Parrot","3c469a04-70a4-46b9-b3f6-277a8d992bdf"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-09-16,"Tasmania",-42.700225,147.844724,300,"Lathamus discolor","Swift Parrot","08b3b1a0-a215-4392-b31a-2ac980492ccc"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-11-11,"Tasmania",-43.341152,147.247348,100,"Lathamus discolor","Swift Parrot","9643b4a3-11cb-434a-a8f9-ca80edbdc1b6"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2011-11-30,"Tasmania",-42.004113,147.794324,30,"Lathamus discolor","Swift Parrot","da33d020-14b0-449e-970c-2e0246c3ac07"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1989-12-07,"Tasmania",-42.585366,148.060415,1000,"Lathamus discolor","Swift Parrot","31089898-b9ac-4e55-96e9-04b180263eac"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-10-31,"Tasmania",-43.199927,147.024765,50,"Lathamus discolor","Swift Parrot","94b443e0-b625-4795-89ec-e1ac9cc8c75b"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-23,"Tasmania",-43.207658,147.384313,200,"Lathamus discolor","Swift Parrot","614e90ac-d45e-4e9f-86e2-fb398442858e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-11-05,"Tasmania",-43.368643,147.344819,200,"Lathamus discolor","Swift Parrot","e7105c33-8573-4e5b-b59b-29b725a418d6"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-10-11,"Tasmania",-42.629935,147.903848,100,"Lathamus discolor","Swift Parrot","47ce46ad-396e-4708-9e8e-35e8d56f1c02"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-12-04,"Tasmania",-42.762501,147.880107,50,"Lathamus discolor","Swift Parrot","15191e66-c6c0-4b14-bd5b-f2ea7c9d1fb1"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1986-12-01,"Tasmania",-41.182265,146.314556,100,"Lathamus discolor","Swift Parrot","56516b15-0d03-4549-9f0d-884fbea8820f"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-19,"Tasmania",-43.365358,147.335173,200,"Lathamus discolor","Swift Parrot","479904db-d069-4400-91c3-47f87baeb1ec"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2001-09-30,"Tasmania",-42.720217,147.874624,200,"Lathamus discolor","Swift Parrot","86c89ca3-8380-4f3d-8b90-6cdcc1ced8c1"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1987-10-16,"Tasmania",-43.429543,146.970496,100,"Lathamus discolor","Swift Parrot","64a3f0b0-b967-467c-a5cc-5299cbc0e888"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1985-08-28,"Tasmania",-43.153508,147.337149,100,"Lathamus discolor","Swift Parrot","29ca90ad-655d-413c-9361-bdb8de6208f4"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1999-12-31,"Tasmania",-42.901371,147.825673,100,"Lathamus discolor","Swift Parrot","18e11ed4-e9f0-4214-892c-4a811d2f8fe5"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-11-11,"Tasmania",-42.699459,147.744793,10,"Lathamus discolor","Swift Parrot","28ae6fae-ecbb-4501-b565-5e2c10f3394b"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-10-30,"Tasmania",-43.428823,146.973474,200,"Lathamus discolor","Swift Parrot","3aae3e95-67b1-40f4-9410-064974e92c77"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2007-11-07,"Tasmania",-43.107854,146.920224,200,"Lathamus discolor","Swift Parrot","e157a4f2-6ce8-44dc-a7dd-c69282995d9c"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-11-10,"Tasmania",-42.722912,147.594965,1000,"Lathamus discolor","Swift Parrot","d08951f4-ab22-4557-afff-6f02e7b50a41"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-09-05,"Tasmania",-42.580785,148.068867,1000,"Lathamus discolor","Swift Parrot","8cc13b27-4d4f-4316-a7f7-1c1308929bde"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-11-02,"Tasmania",-43.285108,146.962961,200,"Lathamus discolor","Swift Parrot","b9c0aeda-86b4-46d3-99d4-e87c1256ee77"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-23,"Tasmania",-43.145863,147.360633,200,"Lathamus discolor","Swift Parrot","ca4e287a-0e75-4298-be78-c9894336db2a"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-12-03,"Tasmania",-43.073984,146.917234,200,"Lathamus discolor","Swift Parrot","e080e95f-bdeb-40cc-b155-12d7bf75757e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-12-01,"Tasmania",-43.341788,146.989896,200,"Lathamus discolor","Swift Parrot","c1ceeca8-e1a4-4e1e-b2c4-6054fb1eb607"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2010-05-13,"Tasmania",-42.936724,147.35702,500,"Lathamus discolor","Swift Parrot","2ebddf76-d97c-4398-9e28-a11d8ccfda51"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1983-10-15,"Tasmania",-42.970847,147.285872,1000,"Lathamus discolor","Swift Parrot","7e7c03ba-839b-405f-a465-8e302af9ac53"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2011-11-30,"Tasmania",-42.006424,147.816608,30,"Lathamus discolor","Swift Parrot","6e356c7c-39e5-40c4-b41e-1ab8d46bc44f"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1985-09-02,"Tasmania",-43.149808,147.369105,1000,"Lathamus discolor","Swift Parrot","38e4f287-3653-4e5b-b310-8aa395eebf4d"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-12-08,"Tasmania",-43.051637,147.007134,200,"Lathamus discolor","Swift Parrot","a9b4a6ae-c840-4b3f-9c47-a0d9e32804b8"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-10-11,"Tasmania",-43.189051,146.935145,200,"Lathamus discolor","Swift Parrot","04a4a7a5-918b-4d84-a7e9-11d1c003273c"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1990-11-22,"Tasmania",-43.35874,147.361731,1000,"Lathamus discolor","Swift Parrot","7f3df9cf-03cc-4f9e-aadf-c75a7c7711be"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-12,"Tasmania",-42.800495,147.85741,50,"Lathamus discolor","Swift Parrot","453d841d-8eb1-4f23-97f0-3f1624fca80f"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1997-09-26,"Tasmania",-41.416839,148.275716,500,"Lathamus discolor","Swift Parrot","78242f4e-7d27-4de8-8f23-9da0558f987c"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-12-08,"Tasmania",-43.057531,147.663274,25,"Lathamus discolor","Swift Parrot","2e857847-3e3c-4e33-a099-68512621b771"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-10-06,"Tasmania",-41.061771,145.881411,50,"Lathamus discolor","Swift Parrot","d7d6cccd-2563-45d8-b5cf-d78d8a2bcc74"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-24,"Tasmania",-42.640502,148.047275,200,"Lathamus discolor","Swift Parrot","b6ca555d-996a-4bc7-840e-40d4cfccb09e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-23,"Tasmania",-43.158875,146.979102,200,"Lathamus discolor","Swift Parrot","5cd273f9-6b3f-46ad-a672-4ecd808f4e54"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-09-17,"Tasmania",-42.707307,147.84659,300,"Lathamus discolor","Swift Parrot","44250ab7-8f9d-47e2-beda-7d3458dfcb69"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-09-30,"Tasmania",-40.845723,145.128246,100,"Lathamus discolor","Swift Parrot","77c49289-aa8a-4e10-aff8-66677a071c8f"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-01-10,"Tasmania",-42.871746,147.302555,50,"Lathamus discolor","Swift Parrot","7fe85510-a610-4b1e-9aee-b3742e4c19af"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-01-12,"Tasmania",-40.840011,145.109429,100,"Lathamus discolor","Swift Parrot","14d25607-8473-443f-87cd-3f7bc1d08206"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2007-11-01,"Tasmania",-43.36537,147.017834,200,"Lathamus discolor","Swift Parrot","b73db4d1-fa2f-403f-8d79-5a79be1111b3"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-24,"Tasmania",-43.361323,147.329141,200,"Lathamus discolor","Swift Parrot","d4727eef-442a-4b93-bb07-d519fca18314"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-04-17,"Tasmania",-41.346437,147.045566,50,"Lathamus discolor","Swift Parrot","54629db3-fcf7-4d74-907f-47872dbd261a"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1984-03-04,"Tasmania",-42.949947,147.353199,50,"Lathamus discolor","Swift Parrot","40abb9d4-d93d-490f-998b-4e41819ee4c2"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-10-11,"Tasmania",-42.578084,148.068821,25,"Lathamus discolor","Swift Parrot","00044ab5-b0b6-46c1-b855-75357642264c"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2005-10-31,"Tasmania",-42.812486,147.406185,10,"Lathamus discolor","Swift Parrot","0c50045b-e84e-409e-ad86-c9e75856be15"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-12-09,"Tasmania",-43.401903,147.29414,100,"Lathamus discolor","Swift Parrot","09279f82-dfca-47c4-a0ac-8a972d6b3a3d"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2011-10-29,"Tasmania",-41.210986,146.318133,10,"Lathamus discolor","Swift Parrot","f13b0ab5-8d34-4cc2-a189-96a6eb570ab4"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1993-10-21,"Tasmania",-42.317363,147.91271,100,"Lathamus discolor","Swift Parrot","bb3055da-be0d-40ef-ad60-c1845d5d2c46"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1987-10-16,"Tasmania",-43.159406,146.979237,100,"Lathamus discolor","Swift Parrot","64f1fff8-d0ce-47a7-bbdb-7a24ed5741db"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-21,"Tasmania",-41.501986,146.476542,1000,"Lathamus discolor","Swift Parrot","906ef231-73c8-4ba7-8d13-f978f7f11491"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1987-10-16,"Tasmania",-43.430443,146.971731,100,"Lathamus discolor","Swift Parrot","6bd8084b-7a46-4c17-ab6a-055ec3e24797"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-04-01,"Tasmania",-41.291476,146.92729,50,"Lathamus discolor","Swift Parrot","da3af8fa-61a5-4705-8d8d-bfe79112f8e0"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-25,"Tasmania",-43.278816,147.224319,200,"Lathamus discolor","Swift Parrot","c6daeab5-a727-47ae-a6f2-c79ce264defe"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-21,"Tasmania",-43.167732,147.299485,200,"Lathamus discolor","Swift Parrot","2152808f-91c6-45f6-a00a-3fc604cc3031"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1966-09-26,"Tasmania",-43.0485,147.334695,1850,"Lathamus discolor","Swift Parrot","355a2388-86f5-4ad4-b85b-cd38922c5df1"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-11-30,"Tasmania",-41.249822,148.30946,50,"Lathamus discolor","Swift Parrot","4006bc91-46d7-412f-9e84-bcfea2ac1b25"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-10-29,"Tasmania",-42.66612,147.854487,10,"Lathamus discolor","Swift Parrot","bb982333-7ec7-4fe2-b26c-1d6e42673e9d"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2005-11-30,"Tasmania",-42.839719,147.410867,10,"Lathamus discolor","Swift Parrot","79ec2fb7-4d7e-4049-b292-569c4cbd4eb1"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1996-04-07,"Tasmania",-41.210265,146.327385,50,"Lathamus discolor","Swift Parrot","8fb19beb-ad58-4494-a6c6-c7a95e5582a9"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2007-11-02,"Tasmania",-43.279836,146.952439,200,"Lathamus discolor","Swift Parrot","921a995b-ef41-4701-91c2-f4970accecc8"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1987-10-28,"Tasmania",-42.695353,147.521451,100,"Lathamus discolor","Swift Parrot","d841411a-cbf6-4132-b824-0d28f6107148"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-01-17,"Tasmania",-41.079333,145.263288,50,"Lathamus discolor","Swift Parrot","2bf0cfdb-7813-4bcc-bdeb-7f161ed95251"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-02-08,"Tasmania",-42.592307,148.088565,100,"Lathamus discolor","Swift Parrot","f8bc54e2-ed83-49c3-8085-7e4b9486ee00"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2011-11-30,"Tasmania",-42.13582,147.903189,100,"Lathamus discolor","Swift Parrot","14811f60-cab6-40f7-bf13-eee22c5eff0c"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1985-08-19,"Tasmania",-43.096692,147.3651,100,"Lathamus discolor","Swift Parrot","5594e274-c588-4452-ae95-c317d5937480"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2005-06-22,"Tasmania",-42.669048,147.853161,100,"Lathamus discolor","Swift Parrot","1c1feecd-a9b3-41b4-bbdb-18859e77dd66"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-11-05,"Tasmania",-42.69657,147.828436,10,"Lathamus discolor","Swift Parrot","2b4d44b3-ece5-4b55-8c86-a21bd92520df"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-10-29,"Tasmania",-42.707015,147.839809,10,"Lathamus discolor","Swift Parrot","29dd9c11-9ecd-45d2-a018-0807973c65c6"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",1992-10-22,"Tasmania",-43.153877,146.829186,200,"Lathamus discolor","Swift Parrot","74b7c495-8f3a-46ee-8765-7109df52516a"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-11-10,"Tasmania",-43.092023,146.727351,1000,"Lathamus discolor","Swift Parrot","9474044e-acea-46bf-8eec-adae782228e1"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2011-11-30,"Tasmania",-42.002459,147.796477,30,"Lathamus discolor","Swift Parrot","06d36232-39a0-432e-be54-bd81acdc1740"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1989-11-08,"Tasmania",-43.148148,147.322362,1000,"Lathamus discolor","Swift Parrot","19c5373c-47da-4813-93d9-72e84f8f536e"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",1989-11-30,"Tasmania",-42.698808,147.847464,200,"Lathamus discolor","Swift Parrot","95a50d08-8982-4cb0-abd8-b98699327ba6"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1993-11-09,"Tasmania",-43.160744,147.326119,50,"Lathamus discolor","Swift Parrot","915894f4-1aab-45ba-9f69-5ae1f725da84"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-11-10,"Tasmania",-43.102928,146.897483,200,"Lathamus discolor","Swift Parrot","6cfd1dd3-aa4b-43a5-afdd-0b03b536e8e3"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-24,"Tasmania",-43.145863,147.360621,200,"Lathamus discolor","Swift Parrot","8f41e597-7ab8-43c7-b2b0-43d995d74657"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1993-09-29,"Tasmania",-42.871743,147.303779,100,"Lathamus discolor","Swift Parrot","80815422-7ac6-401e-83d2-99f947b79ada"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",1995-11-28,"Tasmania",-41.502882,146.475337,1000,"Lathamus discolor","Swift Parrot","89e3a631-ad40-4234-ba38-eae48c15e874"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-12-13,"Tasmania",-41.433711,147.158137,25,"Lathamus discolor","Swift Parrot","02c321e5-f310-4cd6-88dd-689965451350"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2010-12-17,"Tasmania",-42.608936,148.074676,50,"Lathamus discolor","Swift Parrot","4cccb21a-5c99-45cc-a4d8-1dbb4c0665af"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-10-19,"Tasmania",-43.122043,147.71683,25,"Lathamus discolor","Swift Parrot","dd147cd8-ace9-4d2c-97f1-dea0ffe4abe2"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1990-12-13,"Tasmania",-43.362353,147.35805,1000,"Lathamus discolor","Swift Parrot","969af45b-3cb2-4fc6-ba21-f76eb1bc245f"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1999-12-31,"Tasmania",-42.210298,148.033778,100,"Lathamus discolor","Swift Parrot","f25c6731-7865-4eda-81c9-eec6506828cb"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2011-10-29,"Tasmania",-41.209912,146.317893,10,"Lathamus discolor","Swift Parrot","e40fc4b9-f59d-4b63-9238-8104eb3ad5f9"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1993-01-31,"Tasmania",-42.870515,147.409063,50,"Lathamus discolor","Swift Parrot","e6ba91d7-3c52-4f07-867b-f2be2f980f2a"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2005-01-25,"Tasmania",-42.611174,148.080896,10,"Lathamus discolor","Swift Parrot","72aa0603-6c66-49e1-abaa-2deff5c9c5d1"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",1995-11-28,"Tasmania",-41.503777,146.474131,50,"Lathamus discolor","Swift Parrot","be0c9b02-a139-40f6-b132-74bf2d6228d6"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2004-11-23,"Tasmania",-42.611174,148.080896,10,"Lathamus discolor","Swift Parrot","66ad1a13-b4b7-4b4e-9d82-af3dfdacf339"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1988-10-04,"Tasmania",-41.576939,147.151288,3000,"Lathamus discolor","Swift Parrot","c8441a14-1274-426b-b522-74cc9979a2a9"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-11,"Tasmania",-42.816997,147.222777,25,"Lathamus discolor","Swift Parrot","dac11dba-a030-488a-b8c1-c885cb6cab27"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-11-23,"Tasmania",-43.360552,147.358039,100,"Lathamus discolor","Swift Parrot","d8fd7e49-69f9-4f64-9828-47fa98b55d97"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-01-27,"Tasmania",-42.688397,147.91324,50,"Lathamus discolor","Swift Parrot","20c286ac-76e6-4352-aa44-6d96374d9c34"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-10-04,"Tasmania",-42.765212,147.878924,1000,"Lathamus discolor","Swift Parrot","c332a420-11d0-41a0-83fb-731ae3ef8c34"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1999-12-31,"Tasmania",-42.688476,147.945639,100,"Lathamus discolor","Swift Parrot","015fdc02-06e1-4064-a033-8560ac7b223e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-23,"Tasmania",-41.497553,146.492153,25,"Lathamus discolor","Swift Parrot","d93214b7-184d-4f12-ab53-5b06f1072bdd"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-10-31,"Tasmania",-43.341788,146.989896,200,"Lathamus discolor","Swift Parrot","ade4c3b4-ba08-42a2-b0e1-6c7363f3cfc2"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-08-26,"Tasmania",-42.949947,147.353199,50,"Lathamus discolor","Swift Parrot","ebbf1be5-1492-44b7-b173-c1e420d56c13"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-26,"Tasmania",-43.207658,147.384313,200,"Lathamus discolor","Swift Parrot","bd5777e2-137f-430e-8697-42e2ce1c1cde"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-09-04,"Tasmania",-41.123505,146.034033,50,"Lathamus discolor","Swift Parrot","cb7203df-dc59-42cb-acfa-01aa5c8e5f87"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",1994-10-10,"Tasmania",-42.625433,147.903783,100,"Lathamus discolor","Swift Parrot","267fb685-0bea-4326-9252-f271f9b51ead"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1989-10-10,"Tasmania",-41.16154,147.513874,1000,"Lathamus discolor","Swift Parrot","827e1c46-0292-416b-9ee6-7f3088174fda"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2009-12-02,"Tasmania",-43.381456,147.34499,100,"Lathamus discolor","Swift Parrot","883ae5ae-269b-4f9b-a725-7f98b1557be2"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-12-15,"Tasmania",-43.427673,147.128637,25,"Lathamus discolor","Swift Parrot","30c7fed4-a92e-4b34-9d32-810a81c1b3e5"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2007-11-01,"Tasmania",-43.264657,146.923963,200,"Lathamus discolor","Swift Parrot","71f2cf64-c236-416b-89cf-74512152b18f"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1996-11-13,"Tasmania",-43.429543,146.970496,100,"Lathamus discolor","Swift Parrot","2ffc3589-6c02-427c-b03d-9a4cb077f50f"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-10-30,"Tasmania",-43.199927,147.024765,1000,"Lathamus discolor","Swift Parrot","7a6e8dc4-11f5-4b3b-ad36-2e8ee08c65f5"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-10-11,"Tasmania",-42.621587,147.934212,100,"Lathamus discolor","Swift Parrot","5c394d3f-c83e-4b07-b8a5-86a60f16e685"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-24,"Tasmania",-42.780739,147.375329,200,"Lathamus discolor","Swift Parrot","eac4d425-b108-4a58-9360-2a62381109f0"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2005-11-30,"Tasmania",-43.163887,147.31948,10,"Lathamus discolor","Swift Parrot","5d5528cf-8fd7-49d3-8e22-6e6d899bb19c"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-24,"Tasmania",-43.360521,147.23453,200,"Lathamus discolor","Swift Parrot","4be159a5-814d-447c-ac84-a36441a011d6"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-10-27,"Tasmania",-42.607383,147.877506,10,"Lathamus discolor","Swift Parrot","42f47ca2-1073-4d5f-803f-87fe708f1a6d"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-11-27,"Tasmania",-40.843845,145.123554,100,"Lathamus discolor","Swift Parrot","ade6e37e-3fc1-43a2-8526-55f5cbc97a47"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1999-12-31,"Tasmania",-42.708368,147.511156,100,"Lathamus discolor","Swift Parrot","895322ad-3cfd-4eb1-b783-4d2732676b50"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2010-11-10,"Tasmania",-42.724957,147.873091,100,"Lathamus discolor","Swift Parrot","73344fc7-b528-4b22-9e10-fd4be93b000a"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-28,"Tasmania",-41.502882,146.475337,50,"Lathamus discolor","Swift Parrot","d2960568-27fd-4b7d-9ff7-41b59ff43e51"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-28,"Tasmania",-42.600639,148.064331,25,"Lathamus discolor","Swift Parrot","e1a64aea-d972-48d2-8172-68d2e8758a89"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1996-04-26,"Tasmania",-42.239707,146.062037,100,"Lathamus discolor","Swift Parrot","e17cddc3-eff0-4e89-aae9-ad76e26f9fab"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-11-16,"Tasmania",-42.775005,147.794545,10,"Lathamus discolor","Swift Parrot","990f060a-76a2-46f5-a3a6-40b51d01117e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-23,"Tasmania",-43.332451,147.272501,200,"Lathamus discolor","Swift Parrot","f5456034-4759-4d10-b448-51e6e4abcece"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2008-11-30,"Tasmania",-42.693882,147.906362,5,"Lathamus discolor","Swift Parrot","7df3a457-b022-4055-aadc-0d0e7c43472b"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-10,"Tasmania",-43.154405,147.338384,25,"Lathamus discolor","Swift Parrot","e9220ca8-87c6-4a38-a6e9-8242eba21eec"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2003-09-19,"Tasmania",-42.934837,146.737629,500,"Lathamus discolor","Swift Parrot","6df8aa80-2721-42b6-94a3-75ce829d7b6a"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2004-12-15,"Tasmania",-42.946527,147.288236,10,"Lathamus discolor","Swift Parrot","a1028945-c805-45af-97ef-a0cb56a76e33"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-27,"Tasmania",-42.621292,148.07078,25,"Lathamus discolor","Swift Parrot","5ba562d9-0fca-4747-8796-ad3489ba387c"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2011-10-29,"Tasmania",-41.210616,146.318065,10,"Lathamus discolor","Swift Parrot","4a35619b-6e92-4f95-be01-17c7b5aa0ee9"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2010-11-10,"Tasmania",-42.625557,147.904004,50,"Lathamus discolor","Swift Parrot","f5597019-7bcf-41dd-892f-b2241ad42ec8"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2005-11-30,"Tasmania",-42.837301,147.407131,10,"Lathamus discolor","Swift Parrot","0f73e09c-fb50-4aa3-a86a-ccddd47adc16"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-11-02,"Tasmania",-43.210784,146.914341,200,"Lathamus discolor","Swift Parrot","45c0c934-593a-4756-90aa-ec902b60c760"
